"vin","departed_at","arrived_at","idle_time","departure_coordinates","arrival_coordinates","departure_fuel","arrival_fuel","departure_interior","arrival_interior","trip_id","estimated_distance","estimated_duration","polyline"
"WMEEJ3BA4EK737886",1448457601,1448461801,3900,"0101000020E61000002788BA0F40FA4340BD3AC780ECBB54C0","0101000020E6100000392861A6EDFB43405C035B2558C054C0",24,100,"GOOD","GOOD",22879,"6.6 mi","13 mins","[[[39.9681876,-83.00539859999999],[39.9685816,-83.0054766]],[[39.9685816,-83.0054766],[39.9680963,-83.00953559999999]],[[39.9680963,-83.00953559999999],[39.9725255,-83.0093854]],[[39.9725255,-83.0093854],[39.9725824,-83.00910329999999]],[[39.9725824,-83.00910329999999],[39.9733262,-83.0049039]],[[39.9733262,-83.0049039],[39.9729261,-82.99242869999999]],[[39.9729261,-82.99242869999999],[39.971439,-82.989375]],[[39.971439,-82.989375],[39.9714077,-82.987214]],[[39.9714077,-82.987214],[39.9647785,-82.98325469999999]],[[39.9647785,-82.98325469999999],[39.9582118,-82.98304879999999]],[[39.9582118,-82.98304879999999],[39.9544198,-82.977646]],[[39.9544198,-82.977646],[39.9503015,-82.94395]],[[39.9503015,-82.94395],[39.9491463,-82.94531669999999]],[[39.9491463,-82.94531669999999],[39.957365,-82.94493299999999]],[[39.957365,-82.94493299999999],[39.9571314,-82.93609359999999]],[[39.9571314,-82.93609359999999],[39.9550781,-82.9362708]]]"
"WMEEJ3BA4EK748306",1448290801,1448291701,1800,"0101000020E6100000F06DFAB31FFD4340D4F19881CAC054C0","0101000020E61000009EB5DB2E34FF4340293FA9F6E9C054C0",39,39,"GOOD","GOOD",22960,"1.2 mi","5 mins","[[[39.9937723,-83.01434259999999],[39.9775827,-83.01116669999999]],[[39.9775827,-83.01116669999999],[39.9775378,-83.01235960000001]]]"
"WMEEJ3BA4EK748158",1448316002,1448316901,2101,"0101000020E6100000D218ADA3AAFD4340C364AA6054C054C0","0101000020E61000004F0647C9ABFF4340A79196CADBBF54C0",90,87,"GOOD","GOOD",22940,"1.5 mi","6 mins","[[[39.9973981,-82.9977925],[39.9975718,-83.00130759999999]],[[39.9975718,-83.00130759999999],[39.9824907,-83.00120210000001]],[[39.9824907,-83.00120210000001],[39.9826629,-83.004633]],[[39.9826629,-83.004633],[39.9817899,-83.00446099999999]],[[39.9817899,-83.00446099999999],[39.9818194,-83.0051464]]]"
"WMEEJ3BA5DK656863",1448370001,1448371201,40200,"0101000020E61000005ABBED4273F9434019E25817B7BF54C0","0101000020E6100000A96A82A8FBFC4340350C1F1153C054C0",100,100,"GOOD","GOOD",24409,"2.4 mi","9 mins","[[[39.9764372,-83.00501349999999],[39.9772368,-83.00515779999999]],[[39.9772368,-83.00515779999999],[39.9772408,-83.0035485]],[[39.9772408,-83.0035485],[39.9779129,-83.0036867]],[[39.9779129,-83.0036867],[39.9782977,-83.0003601]],[[39.9782977,-83.0003601],[39.9536025,-82.9962426]],[[39.9536025,-82.9962426],[39.95279439999999,-82.9960918]],[[39.95279439999999,-82.9960918],[39.9488467,-82.99532669999999]],[[39.9488467,-82.99532669999999],[39.9488223,-82.9955485]]]"
"WMEEJ3BA4EK736026",1448327401,1448328901,9300,"0101000020E61000000647C9AB73FC4340AAF1D24D62C054C0","0101000020E6100000AE81AD122C024440D847A7AE7CC054C0",100,100,"GOOD","GOOD",22821,"5.2 mi","10 mins","[[[40.0169803,-83.00754359999999],[40.0176217,-83.0076988]],[[40.0176217,-83.0076988],[40.0173654,-83.00205299999999]],[[40.0173654,-83.00205299999999],[40.015272,-83.0021944]],[[40.015272,-83.0021944],[40.0148385,-82.9950253]],[[40.0148385,-82.9950253],[40.0137312,-82.9940644]],[[40.0137312,-82.9940644],[40.0117471,-82.9914816]],[[40.0117471,-82.9914816],[39.9855249,-82.9852616]],[[39.9855249,-82.9852616],[39.9789622,-82.9893049]],[[39.9789622,-82.9893049],[39.9732673,-83.0061975]],[[39.9732673,-83.0061975],[39.9738987,-83.0103614]],[[39.9738987,-83.0103614],[39.9724954,-83.00949109999999]],[[39.9724954,-83.00949109999999],[39.9725824,-83.00910329999999]],[[39.9725824,-83.00910329999999],[39.97251199999999,-83.0059936]],[[39.97251199999999,-83.0059936],[39.9722807,-83.00601329999999]]]"
"WMEEJ3BA5DK656877",1448375701,1448377201,39900,"0101000020E6100000A0E062450DFE4340B21188D7F5BF54C0","0101000020E61000009F3C2CD49AFE4340E7525C55F6C354C0",33,30,"GOOD","GOOD",24417,"6.1 mi","11 mins","[[[39.9891038,-83.0618926],[39.9894822,-83.0620599]],[[39.9894822,-83.0620599],[39.989675,-83.06698659999999]],[[39.989675,-83.06698659999999],[39.9783462,-83.0615566]],[[39.9783462,-83.0615566],[39.9739218,-83.00347359999999]],[[39.9739218,-83.00347359999999],[39.9746893,-83.0011775]],[[39.9746893,-83.0011775],[39.97426,-82.99977539999999]],[[39.97426,-82.99977539999999],[39.974244,-82.9982212]],[[39.974244,-82.9982212],[39.9847017,-82.9991347]],[[39.9847017,-82.9991347],[39.9847293,-82.9993847]]]"
"WMEEJ3BA5DK659469",1448408701,1448409901,0,"0101000020E6100000B9A5D590B8FF43400CCD751A69C154C0","0101000020E610000044FAEDEBC0FD43405726FC523FC154C0",100,100,"GOOD","GOOD",24422,"1.3 mi","6 mins","[[[39.9824291,-83.0194916],[39.9824132,-83.0191389]],[[39.9824132,-83.0191389],[39.9876243,-83.01882739999999]],[[39.9876243,-83.01882739999999],[39.9876035,-83.0178739]],[[39.9876035,-83.0178739],[39.990611,-83.0177212]],[[39.990611,-83.0177212],[39.9907085,-83.0205282]],[[39.9907085,-83.0205282],[39.9979101,-83.0222733]],[[39.9979101,-83.0222733],[39.9979285,-83.0220937]],[[39.9979285,-83.0220937],[39.9978168,-83.02205649999999]]]"
"WMEEJ3BA4EK748306",1448286301,1448289001,48600,"0101000020E6100000FA7E6ABC74F743405A8121AB5BBF54C0","0101000020E6100000F06DFAB31FFD4340D4F19881CAC054C0",39,39,"GOOD","GOOD",22959,"4.7 mi","10 mins","[[[39.9775378,-83.01235960000001],[39.9774987,-83.01119899999999]],[[39.9774987,-83.01119899999999],[39.9738928,-83.0104467]],[[39.9738928,-83.0104467],[39.9739549,-83.0125596]],[[39.9739549,-83.0125596],[39.9708555,-83.01885159999999]],[[39.9708555,-83.01885159999999],[39.9620278,-83.01937400000001]],[[39.9620278,-83.01937400000001],[39.9527261,-83.0177843]],[[39.9527261,-83.0177843],[39.9449993,-83.0134892]],[[39.9449993,-83.0134892],[39.941861,-83.0113822]],[[39.941861,-83.0113822],[39.9395552,-83.01025779999999]],[[39.9395552,-83.01025779999999],[39.939653,-82.9962565]],[[39.939653,-82.9962565],[39.9335148,-82.9959461]],[[39.9335148,-82.9959461],[39.9332529,-82.9899698]]]"
"WMEEJ3BA4EK748158",1448385601,1448387101,68700,"0101000020E61000004F0647C9ABFF4340A79196CADBBF54C0","0101000020E610000040C1C58A1A00444018CFA0A17FC054C0",87,84,"GOOD","GOOD",22941,"0.9 mi","5 mins","[[[40.0008649,-83.0078004],[40.0009083,-83.0074027]],[[40.0009083,-83.0074027],[39.9988709,-83.00698280000002]],[[39.9988709,-83.00698280000002],[39.9985817,-83.0012407]],[[39.9985817,-83.0012407],[39.9965604,-83.0013809]],[[39.9965604,-83.0013809],[39.99644989999999,-82.99896749999999]],[[39.99644989999999,-82.99896749999999],[39.9974485,-82.99889259999999]],[[39.9974485,-82.99889259999999],[39.9973981,-82.9977925]]]"
"WMEEJ3BA5DK659973",1448285101,1448286301,3600,"0101000020E6100000A8A9656B7DFD4340A99F3715A9C054C0","0101000020E6100000D1AE42CA4FFE4340C3F0113125C254C0",69,66,"GOOD","GOOD",24429,"1.6 mi","6 mins","[[[39.9868104,-83.0335321],[39.9846729,-83.03366179999999]],[[39.9846729,-83.03366179999999],[39.9837346,-83.0123484]],[[39.9837346,-83.0123484],[39.9804406,-83.0117144]],[[39.9804406,-83.0117144],[39.980376,-83.0103209]]]"
"WMEEJ3BA5DK656863",1448373001,1448373901,1800,"0101000020E6100000A96A82A8FBFC4340350C1F1153C054C0","0101000020E6100000F65D11FC6FF94340E8C1DD59BBBF54C0",100,100,"GOOD","GOOD",24410,"2.4 mi","10 mins","[[[39.9487922,-82.9958217],[39.9488467,-82.99532669999999]],[[39.9488467,-82.99532669999999],[39.95279439999999,-82.9960918]],[[39.95279439999999,-82.9960918],[39.9527435,-82.9949056]],[[39.9527435,-82.9949056],[39.9529972,-82.9943943]],[[39.9529972,-82.9943943],[39.974244,-82.9982212]],[[39.974244,-82.9982212],[39.97362820000001,-83.0045279]],[[39.97362820000001,-83.0045279],[39.9764372,-83.00501349999999]]]"
"WMEEJ3BA5DK659973",1448318401,1448319901,32100,"0101000020E6100000D1AE42CA4FFE4340C3F0113125C254C0","0101000020E6100000CC9717601FFD434022C32ADEC8C054C0",66,66,"GOOD","GOOD",24430,"1.8 mi","7 mins","[[[39.9775345,-83.0122592],[39.9774987,-83.01119899999999]],[[39.9774987,-83.01119899999999],[39.9837346,-83.0123484]],[[39.9837346,-83.0123484],[39.9846729,-83.03366179999999]],[[39.9846729,-83.03366179999999],[39.9868104,-83.0335321]]]"
"WMEEJ3BA4EK754025",1448418301,1448419501,5100,"0101000020E61000006BD44334BAFB43406744696FF0BF54C0","0101000020E6100000BE13B35E0CF943401D03B2D7BBBF54C0",100,100,"GOOD","GOOD",23025,"1.7 mi","7 mins","[[[39.9456548,-82.99583319999999],[39.9457825,-82.99475249999999]],[[39.9457825,-82.99475249999999],[39.95279439999999,-82.9960918]],[[39.95279439999999,-82.9960918],[39.9527435,-82.9949056]],[[39.9527435,-82.9949056],[39.9529972,-82.9943943]],[[39.9529972,-82.9943943],[39.9667956,-82.9970195]],[[39.9667956,-82.9970195],[39.9665532,-82.999037]]]"
"WMEEJ3BA4EK738181",1448477701,1448478601,20100,"0101000020E6100000E99AC937DBF84340C763062AE3BF54C0","0101000020E6100000A60A462575FA4340D61C2098A3BF54C0",36,33,"GOOD","GOOD",22904,"1.3 mi","6 mins","[[[39.9567482,-82.9943691],[39.9568862,-82.9931684]],[[39.9568862,-82.9931684],[39.9562159,-82.9930351]],[[39.9562159,-82.9930351],[39.9558008,-82.9966646]],[[39.9558008,-82.9966646],[39.9537851,-82.9962759]],[[39.9537851,-82.9962759],[39.9534661,-82.998944]],[[39.9534661,-82.998944],[39.9440715,-82.9971355]],[[39.9440715,-82.9971355],[39.9441374,-82.998242]]]"
"WMEEJ3BA4EK748158",1448390701,1448392201,3600,"0101000020E610000040C1C58A1A00444018CFA0A17FC054C0","0101000020E6100000897B2C7DE8024440AF7C96E7C1C154C0",84,84,"GOOD","GOOD",22942,"2.5 mi","10 mins","[[[40.0227173,-83.0274013],[40.0229031,-83.02738649999999]],[[40.0229031,-83.02738649999999],[40.0229415,-83.0256709]],[[40.0229415,-83.0256709],[40.0066239,-83.0234036]],[[40.0066239,-83.0234036],[40.0060448,-83.0092378]],[[40.0060448,-83.0092378],[40.0018479,-83.008404]],[[40.0018479,-83.008404],[40.0019459,-83.0075899]],[[40.0019459,-83.0075899],[40.0009083,-83.0074027]],[[40.0009083,-83.0074027],[40.0008649,-83.0078004]]]"
"WMEEJ3BA4EK754025",1448412301,1448413201,23700,"0101000020E6100000C0098508380044405F24B4E55CC254C0","0101000020E61000006BD44334BAFB43406744696FF0BF54C0",100,100,"GOOD","GOOD",23024,"5.2 mi","12 mins","[[[39.9665532,-82.999037],[39.966283,-83.001429]],[[39.966283,-83.001429],[39.9676038,-83.0016778]],[[39.9676038,-83.0016778],[39.9681141,-82.99728209999999]],[[39.9681141,-82.99728209999999],[39.9761217,-82.9980789]],[[39.9761217,-82.9980789],[39.973582,-83.0119737]],[[39.973582,-83.0119737],[40.003015,-83.030194]],[[40.003015,-83.030194],[40.0063432,-83.0301705]],[[40.0063432,-83.0301705],[40.0067227,-83.0342079]],[[40.0067227,-83.0342079],[40.0033839,-83.0343214]],[[40.0033839,-83.0343214],[40.00239639999999,-83.03720129999999]],[[40.00239639999999,-83.03720129999999],[40.0017545,-83.03703030000001]],[[40.0017545,-83.03703030000001],[40.0017491,-83.0369168]]]"
"WMEEJ3BA4EK754588",1448368501,1448370001,34800,"0101000020E6100000A25D85949F0044406002B7EEE6BF54C0","0101000020E610000078B471C45A0044400586AC6EF5C054C0",66,63,"GOOD","GOOD",23048,"1.9 mi","10 mins","[[[40.0027459,-83.01497549999999],[40.0026416,-83.0155576]],[[40.0026416,-83.0155576],[40.0007662,-83.0153701]],[[40.0007662,-83.0153701],[40.0013438,-83.0104573]],[[40.0013438,-83.0104573],[39.9969214,-83.0095091]],[[39.9969214,-83.0095091],[39.99644989999999,-82.99896749999999]],[[39.99644989999999,-82.99896749999999],[40.0048655,-82.9983907]]]"
"WMEEJ3BA4EK736026",1448366701,1448367901,37800,"0101000020E6100000AE81AD122C024440D847A7AE7CC054C0","0101000020E61000004772F90FE9FB4340799274CDE4BF54C0",100,100,"GOOD","UNACCEPTABLE",22822,"5.2 mi","10 mins","[[[39.9679934,-82.998329],[39.9681141,-82.99728209999999]],[[39.9681141,-82.99728209999999],[39.9720698,-82.9972064]],[[39.9720698,-82.9972064],[39.975704,-82.9947225]],[[39.975704,-82.9947225],[39.9789939,-82.98837639999999]],[[39.9789939,-82.98837639999999],[39.9861495,-82.9851991]],[[39.9861495,-82.9851991],[40.0121052,-82.9916216]],[[40.0121052,-82.9916216],[40.0143711,-82.9932725]],[[40.0143711,-82.9932725],[40.015272,-83.0021944]],[[40.015272,-83.0021944],[40.015139,-83.0070618]],[[40.015139,-83.0070618],[40.0169803,-83.00754359999999]]]"
"WMEEJ3BA5DK656863",1448378101,1448382001,4200,"0101000020E6100000F65D11FC6FF94340E8C1DD59BBBF54C0","0101000020E610000078B471C45A0044400586AC6EF5C054C0",100,96,"GOOD","GOOD",24411,"6.1 mi","14 mins","[[[40.0027459,-83.01497549999999],[40.0026416,-83.0155576]],[[40.0026416,-83.0155576],[40.0007662,-83.0153701]],[[40.0007662,-83.0153701],[40.000575,-83.01788499999999]],[[40.000575,-83.01788499999999],[40.00412,-83.01740579999999]],[[40.00412,-83.01740579999999],[40.00416,-83.01967499999999]],[[40.00416,-83.01967499999999],[39.9959014,-83.0214694]],[[39.9959014,-83.0214694],[39.9531828,-83.0178796]],[[39.9531828,-83.0178796],[39.952227,-83.01164390000001]],[[39.952227,-83.01164390000001],[39.9529658,-83.00068379999999]],[[39.9529658,-83.00068379999999],[39.9528303,-82.9967964]],[[39.9528303,-82.9967964],[39.95279439999999,-82.9960918]],[[39.95279439999999,-82.9960918],[39.9488467,-82.99532669999999]],[[39.9488467,-82.99532669999999],[39.9487922,-82.9958217]]]"
"WMEEJ3BA4EK736026",1448402101,1448418301,34200,"0101000020E61000004772F90FE9FB4340799274CDE4BF54C0","0101000020E6100000C0098508380044405F24B4E55CC254C0",100,100,"UNACCEPTABLE","GOOD",22823,"4.6 mi","8 mins","[[[40.0017491,-83.0369168],[40.0017545,-83.03703030000001]],[[40.0017545,-83.03703030000001],[40.00239639999999,-83.03720129999999]],[[40.00239639999999,-83.03720129999999],[40.00331449999999,-83.03452759999999]],[[40.00331449999999,-83.03452759999999],[40.0065917,-83.0342184]],[[40.0065917,-83.0342184],[40.0063971,-83.0318246]],[[40.0063971,-83.0318246],[39.9809791,-83.0225071]],[[39.9809791,-83.0225071],[39.9739218,-83.00347359999999]],[[39.9739218,-83.00347359999999],[39.9679165,-82.9990011]],[[39.9679165,-82.9990011],[39.9679934,-82.998329]]]"
"WMEEJ3BA4EK736026",1448478301,1448485201,1200,"0101000020E61000007CD5CA845FFE43405053CBD6FAC054C0","0101000020E6100000F52D73BA2CFA434031CEDF8442C054C0",100,100,"GOOD","GOOD",22826,"4.6 mi","8 mins","[[[39.9544859,-83.0040985],[39.9542528,-83.0040564]],[[39.9542528,-83.0040564],[39.954362,-83.0030553]],[[39.954362,-83.0030553],[39.95261720000001,-83.0112753]],[[39.95261720000001,-83.0112753],[39.9522161,-83.01281490000001]],[[39.9522161,-83.01281490000001],[39.9537977,-83.0178399]],[[39.9537977,-83.0178399],[39.9907695,-83.02512779999999]],[[39.9907695,-83.02512779999999],[39.9922003,-83.0208639]],[[39.9922003,-83.0208639],[39.9907085,-83.0205282]],[[39.9907085,-83.0205282],[39.990611,-83.0177212]],[[39.990611,-83.0177212],[39.9876035,-83.0178739]],[[39.9876035,-83.0178739],[39.9874985,-83.0152617]],[[39.9874985,-83.0152617],[39.9872885,-83.0152781]]]"
"WMEEJ3BA7EK735355",1448403001,1448405701,1800,"0101000020E610000083FA96395D02444000C63368E8BF54C0","0101000020E6100000DDCD531D72FF434079AF5A99F0BF54C0",100,100,"GOOD","GOOD",28711,"1.6 mi","5 mins","[[[39.9956684,-82.9990181],[40.014964,-82.99766629999999]],[[40.014964,-82.99766629999999],[40.0150821,-82.99884469999999]],[[40.0150821,-82.99884469999999],[40.0184691,-82.9985332]]]"
"WMEEJ3BA4EK754588",1448332501,1448333701,8400,"0101000020E6100000FAD51C2098FF434014B35E0CE5C254C0","0101000020E6100000A25D85949F0044406002B7EEE6BF54C0",66,66,"GOOD","GOOD",23047,"3.8 mi","14 mins","[[[40.0048655,-82.9983907],[40.0072046,-82.998224]],[[40.0072046,-82.998224],[40.00732929999999,-83.00063870000001]],[[40.00732929999999,-83.00063870000001],[40.0057092,-83.0007387]],[[40.0057092,-83.0007387],[40.0069143,-83.0479833]],[[40.0069143,-83.0479833],[39.9990695,-83.04811269999999]],[[39.9990695,-83.04811269999999],[39.9972345,-83.048564]],[[39.9972345,-83.048564],[39.9968562,-83.0452095]]]"
"WMEEJ3BA4EK754588",1448474101,1448475901,77100,"0101000020E6100000890CAB78230344404356B77A4EC054C0","0101000020E6100000309E4143FFFC4340D4B7CCE9B2C054C0",57,57,"UNACCEPTABLE","GOOD",23053,"6.5 mi","11 mins","[[[39.9765411,-83.0109106],[39.9774924,-83.0110967]],[[39.9774924,-83.0110967],[39.9774506,-83.01040479999999]],[[39.9774506,-83.01040479999999],[39.9762832,-83.0101725]],[[39.9762832,-83.0101725],[39.976306,-83.0108654]],[[39.976306,-83.0108654],[39.9724954,-83.00949109999999]],[[39.9724954,-83.00949109999999],[39.9725824,-83.00910329999999]],[[39.9725824,-83.00910329999999],[39.9733262,-83.0049039]],[[39.9733262,-83.0049039],[39.9729261,-82.99242869999999]],[[39.9729261,-82.99242869999999],[39.971439,-82.989375]],[[39.971439,-82.989375],[40.0208955,-82.9950157]],[[40.0208955,-82.9950157],[40.023165,-82.9943141]],[[40.023165,-82.9943141],[40.0241237,-82.99433239999999]],[[40.0241237,-82.99433239999999],[40.0245547,-83.0047879]]]"
"WMEEJ3BA4EK738181",1448287801,1448288401,900,"0101000020E61000005778978BF8FA4340B3075A8121BF54C0","0101000020E61000005F29CB10C7FA43401D2098A3C7BF54C0",39,39,"GOOD","GOOD",22898,"0.6 mi","4 mins","[[[39.9592023,-82.99656039999999],[39.9603858,-82.9864238]],[[39.9603858,-82.9864238],[39.9607028,-82.98648419999999]]]"
"WMEEJ3BA4EK754588",1448394301,1448397001,300,"0101000020E6100000ACE28DCC23034440BF4351A04FC054C0","0101000020E6100000890CAB78230344404356B77A4EC054C0",60,57,"UNACCEPTABLE","UNACCEPTABLE",23052,"20 ft","1 min","[[[40.0245547,-83.0047879],[40.0245572,-83.00485839999999]]]"
"WMEEJ3BA4EK737709",1448412001,1448412901,174300,"0101000020E610000024287E8CB9FF4340802BD9B111C254C0","0101000020E610000078B471C45A0044400586AC6EF5C054C0",66,66,"GOOD","GOOD",22867,"2.0 mi","9 mins","[[[40.0027459,-83.01497549999999],[40.0026416,-83.0155576]],[[40.0026416,-83.0155576],[40.0007662,-83.0153701]],[[40.0007662,-83.0153701],[40.000575,-83.01788499999999]],[[40.000575,-83.01788499999999],[40.00412,-83.01740579999999]],[[40.00412,-83.01740579999999],[40.0033839,-83.0343214]],[[40.0033839,-83.0343214],[39.9978139,-83.0347889]],[[39.9978139,-83.0347889],[39.9976918,-83.03239479999999]],[[39.9976918,-83.03239479999999],[39.9978583,-83.03238449999999]]]"
"WMEEJ3BA4EK737709",1448400301,1448401201,73200,"0101000020E61000000F9C33A2B4FF4340C7F484251EC254C0","0101000020E6100000AA4885B185004440CA1AF5108DC054C0",69,69,"GOOD","GOOD",22865,"1.9 mi","8 mins","[[[40.0040696,-83.0086106],[40.0040792,-83.0088931]],[[40.0040792,-83.0088931],[40.0060448,-83.0092378]],[[40.0060448,-83.0092378],[40.0065756,-83.02302929999999]],[[40.0065756,-83.02302929999999],[39.9974807,-83.0266321]],[[39.9974807,-83.0266321],[39.997729,-83.0330874]]]"
"WMEEJ3BA4EK737886",1448483101,1448485201,21300,"0101000020E6100000392861A6EDFB43405C035B2558C054C0","0101000020E6100000DD0720B589034440B324404D2DC154C0",100,100,"GOOD","GOOD",22880,"7.0 mi","14 mins","[[[40.0276344,-83.0183905],[40.027446,-83.0147566]],[[40.027446,-83.0147566],[40.0315731,-83.01584419999999]],[[40.0315731,-83.01584419999999],[40.0309295,-83.030092]],[[40.0309295,-83.030092],[40.0313094,-83.0308196]],[[40.0313094,-83.0308196],[40.0319566,-83.0311309]],[[40.0319566,-83.0311309],[39.9809791,-83.0225071]],[[39.9809791,-83.0225071],[39.9719719,-83.0122444]],[[39.9719719,-83.0122444],[39.9714361,-83.0095585]],[[39.9714361,-83.0095585],[39.9680742,-83.0097127]],[[39.9680742,-83.0097127],[39.9685816,-83.0054766]],[[39.9685816,-83.0054766],[39.9681876,-83.00539859999999]]]"
"WMEEJ3BA5DK659973",1448240101,1448240701,2400,"0101000020E610000060B01BB62D0244406D1CB1169FC054C0","0101000020E61000008D45D3D9C90044405EF415A419C154C0",78,78,"UNACCEPTABLE","GOOD",24424,"1.2 mi","6 mins","[[[40.0061137,-83.0171988],[40.0056849,-83.0171722]],[[40.0056849,-83.0171722],[40.0056725,-83.0168542]],[[40.0056725,-83.0168542],[40.0063064,-83.016832]],[[40.0063064,-83.016832],[40.0062042,-83.01432830000002]],[[40.0062042,-83.01432830000002],[40.0163591,-83.0140128]],[[40.0163591,-83.0140128],[40.0170566,-83.0097198]]]"
"WMEEJ3BA5DK659973",1448241001,1448242501,300,"0101000020E61000008D45D3D9C90044405EF415A419C154C0","0101000020E610000054E3A59BC4F843400FEECEDA6DBF54C0",78,75,"GOOD","GOOD",24425,"7.0 mi","14 mins","[[[39.9435289,-82.9910854],[39.9433707,-82.9924782]],[[39.9433707,-82.9924782],[39.9443772,-82.992699]],[[39.9443772,-82.992699],[39.9438492,-82.99707219999999]],[[39.9438492,-82.99707219999999],[39.939653,-82.9962565]],[[39.939653,-82.9962565],[39.9395369,-83.0092436]],[[39.9395369,-83.0092436],[39.9458225,-83.0137338]],[[39.9458225,-83.0137338],[39.9537977,-83.0178399]],[[39.9537977,-83.0178399],[40.003015,-83.030194]],[[40.003015,-83.030194],[40.0063432,-83.0301705]],[[40.0063432,-83.0301705],[40.0064076,-83.0191451]],[[40.0064076,-83.0191451],[40.00596729999999,-83.01918069999999]],[[40.00596729999999,-83.01918069999999],[40.005876,-83.01895859999999]],[[40.005876,-83.01895859999999],[40.0061137,-83.0171988]]]"
"WMEEJ3BA4EK748158",1448470801,1448472601,78600,"0101000020E6100000897B2C7DE8024440AF7C96E7C1C154C0","0101000020E610000049D74CBED9024440AF7C96E7C1C154C0",84,81,"GOOD","GOOD",22943,"164 ft","1 min","[[[40.0222689,-83.02743699999999],[40.0227173,-83.0274013]]]"
"WMEEJ3BA5DK659469",1448405401,1448408701,167700,"0101000020E61000002788BA0F40FA4340BD3AC780ECBB54C0","0101000020E6100000B9A5D590B8FF43400CCD751A69C154C0",18,100,"GOOD","GOOD",24421,"10.7 mi","19 mins","[[[39.9978168,-83.02205649999999],[39.9979285,-83.0220937]],[[39.9979285,-83.0220937],[39.9979101,-83.0222733]],[[39.9979101,-83.0222733],[40.00416,-83.01967499999999]],[[40.00416,-83.01967499999999],[40.0045801,-83.0279489]],[[40.0045801,-83.0279489],[40.0064261,-83.02776759999999]],[[40.0064261,-83.02776759999999],[40.0064862,-83.0313797]],[[40.0064862,-83.0313797],[39.9531828,-83.0178796]],[[39.9531828,-83.0178796],[39.952227,-83.01164390000001]],[[39.952227,-83.01164390000001],[39.9539623,-82.9897222]],[[39.9539623,-82.9897222],[39.9503015,-82.94395]],[[39.9503015,-82.94395],[39.9491463,-82.94531669999999]],[[39.9491463,-82.94531669999999],[39.957365,-82.94493299999999]],[[39.957365,-82.94493299999999],[39.9571314,-82.93609359999999]],[[39.9571314,-82.93609359999999],[39.9550781,-82.9362708]]]"
